sampleID	name	taxid	counts	relabundance
ERR3452318	Flavonifractor	946234	3025	0.00040
ERR3452318	Dysosmobacter	2591381	26444	0.00351
ERR3452318	Subdoligranulum	292632	1659	0.00022
ERR3452318	Owariibacterium	3393728	1271	0.00017
ERR3452318	Solibaculum	2842531	881	0.00012
ERR3452318	Pseudoflavonifractor	1017280	283	0.00004
ERR3452318	Anaerotruncus	244127	254	0.00003
ERR3452318	Caproicibacterium	2834348	91	0.00001
ERR3452318	Mageeibacillus	1637257	17	0.00000
ERR3452318	Clostridium	1485	21562	0.00286
ERR3452318	Sarcina	1266	1222	0.00016
ERR3452318	Lactonifactor	420345	297	0.00004
ERR3452318	Haloimpatiens	1755832	82	0.00001
ERR3452318	Eubacterium	1730	19059	0.00253
ERR3452318	Intestinimonas	1392389	4035	0.00054
ERR3452318	Flintibacter	1918454	61	0.00001
ERR3452318	Butyricicoccus	580596	996	0.00013
ERR3452318	Agathobaculum	2048137	350	0.00005
ERR3452318	Acutalibacter	1918385	47	0.00001
ERR3452318	Caproiciproducens	1738645	35	0.00000
ERR3452318	Aristaeella	3046369	65	0.00001
ERR3452318	Desulfitobacterium	36853	14	0.00000
ERR3452318	Intestinibacter	1505657	24650	0.00327
ERR3452318	Terrisporobacter	1505652	1357	0.00018
ERR3452318	Romboutsia	1501226	1408	0.00019
ERR3452318	Clostridioides	1870884	2489	0.00033
ERR3452318	Paraclostridium	1849822	33	0.00000
ERR3452318	Ihubacter	1926667	2271	0.00030
ERR3452318	Mogibacterium	86331	549	0.00007
ERR3452318	Emergencia	1926556	42	0.00001
ERR3452318	Aminipila	2060094	42	0.00001
ERR3452318	Christensenella	990721	2867	0.00038
ERR3452318	Monoglobus	2039302	68	0.00001
ERR3452318	Thomasclavelia	3025755	72724	0.00966
ERR3452318	Faecalibacillus	2678885	59911	0.00796
ERR3452318	Catenibacterium	135858	15815	0.00210
ERR3452318	Turicibacter	191303	12990	0.00173
ERR3452318	Holdemania	61170	689	0.00009
ERR3452318	Longicatena	1918536	237	0.00003
ERR3452318	Bulleidia	118747	129	0.00002
ERR3452318	Amedibacillus	2749846	147	0.00002
ERR3452318	Solobacterium	123375	122	0.00002
ERR3452318	Massilimicrobiota	1924110	374	0.00005
ERR3452318	Amedibacterium	2749267	25	0.00000
ERR3452318	Phascolarctobacterium	33024	6700	0.00089
ERR3452318	Acidaminococcus	904	38	0.00001
ERR3452318	Veillonella	29465	2092	0.00028
ERR3452318	Dialister	39948	125	0.00002
ERR3452318	Megasphaera	906	71	0.00001
ERR3452318	Selenomonas	970	20	0.00000
ERR3452318	Mitsuokella	52225	16	0.00000
ERR3452318	Streptococcus	1301	2991	0.00040
ERR3452318	Lactococcus	1357	1750	0.00023
ERR3452318	Ligilactobacillus	2767887	517	0.00007
ERR3452318	Lactiplantibacillus	2767842	453	0.00006
ERR3452318	Latilactobacillus	2767885	156	0.00002
ERR3452318	Limosilactobacillus	2742598	99	0.00001
ERR3452318	Leuconostoc	1243	49	0.00001
ERR3452318	Lactobacillus	1578	26	0.00000
ERR3452318	Lacticaseibacillus	2759736	13	0.00000
ERR3452318	Enterococcus	1350	1664	0.00022
ERR3452318	Vagococcus	2737	12	0.00000
ERR3452318	Bacillus	1386	104	0.00001
ERR3452318	Neobacillus	2675232	34	0.00000
ERR3452318	Shouchella	2893057	14	0.00000
ERR3452318	Staphylococcus	1279	162	0.00002
ERR3452318	Paenibacillus	44249	92	0.00001
ERR3452318	Gemella	1378	34	0.00000
ERR3452318	Listeria	1637	12	0.00000
ERR3452318	Parvimonas	543311	58	0.00001
ERR3452318	Collinsella	102106	52108	0.00692
ERR3452318	Olsenella	133925	158	0.00002
ERR3452318	Parolsenella	2082587	71	0.00001
ERR3452318	Lancefieldella	2767353	13	0.00000
ERR3452318	Fannyhessea	2767327	13	0.00000
ERR3452318	Eggerthella	84111	984	0.00013
ERR3452318	Adlercreutzia	447020	310	0.00004
ERR3452318	Gordonibacter	644652	541	0.00007
ERR3452318	Slackia	84108	57	0.00001
ERR3452318	Phoenicibacter	1981050	16	0.00000
ERR3452318	Actinomyces	1654	1648	0.00022
ERR3452318	Schaalia	2529408	1142	0.00015
ERR3452318	Trueperella	1069494	75	0.00001
ERR3452318	Pauljensenia	2740557	47	0.00001
ERR3452318	Bifidobacterium	1678	1114	0.00015
ERR3452318	Scardovia	196081	10	0.00000
ERR3452318	Rothia	32207	373	0.00005
ERR3452318	Arthrobacter	1663	17	0.00000
ERR3452318	Microbacterium	33882	19	0.00000
ERR3452318	Arachnia	2801844	156	0.00002
ERR3452318	Cutibacterium	1912216	22	0.00000
ERR3452318	Nocardioides	1839	17	0.00000
ERR3452318	Corynebacterium	1716	170	0.00002
ERR3452318	Mycolicibacterium	1866885	18	0.00000
ERR3452318	Mycobacterium	1763	12	0.00000
ERR3452318	Streptomyces	1883	148	0.00002
ERR3452318	Micromonospora	1873	22	0.00000
ERR3452318	Cloacibacillus	508459	2840	0.00038
ERR3452318	Pyramidobacter	638847	132	0.00002
ERR3452318	Jonquetella	428711	12	0.00000
ERR3452318	Candidatus Nanosynbacter	2093823	240	0.00003
ERR3452318	Fusobacterium	848	158	0.00002
ERR3452318	Methanobrevibacter	2172	187467	0.02490
ERR3452318	Methanosphaera	2316	10639	0.00141
ERR3452318	Homo	9605	46	0.00001
ERR3452318	Kahnovirus	2942979	4788	0.00064
ERR3452318	Mahlunavirus	2948812	12	0.00000
ERR3452318	Endlipuvirus	2948697	1078	0.00014
ERR3452318	Jahgtovirus	2948767	80	0.00001
ERR3452318	Satomivirus	3152959	78	0.00001
ERR3452318	Taranisvirus	2733134	1184	0.00016
ERR3452318	Brigitvirus	2733097	61	0.00001
ERR3452318	Oengusvirus	2733199	41	0.00001
ERR3452318	Aceathervirus	3153001	156	0.00002
ERR3452529	Faecalibacterium	216851	590173	0.06145
ERR3452529	Ruminococcus	1263	524351	0.05459
ERR3452529	Ruthenibacterium	1905344	108007	0.01125
ERR3452529	Vescimonas	2892396	134485	0.01400
ERR3452529	Lawsonibacter	2172004	28032	0.00292
ERR3452529	Subdoligranulum	292632	16932	0.00176
ERR3452529	Flavonifractor	946234	9616	0.00100
ERR3452529	Anaerotruncus	244127	11363	0.00118
ERR3452529	Oscillibacter	459786	24681	0.00257
ERR3452529	Owariibacterium	3393728	4260	0.00044
ERR3452529	Pusillibacter	2892397	3438	0.00036
ERR3452529	Solibaculum	2842531	3312	0.00034
ERR3452529	Pseudoflavonifractor	1017280	1183	0.00012
ERR3452529	Dysosmobacter	2591381	13842	0.00144
ERR3452529	Caproicibacterium	2834348	102	0.00001
ERR3452529	Mageeibacillus	1637257	87	0.00001
ERR3452529	Ethanoligenens	253238	13	0.00000
ERR3452529	Amygdalobacter	3079925	15	0.00000
ERR3452529	Thermocaproicibacter	3048127	11	0.00000
ERR3452529	Eubacterium	1730	31580	0.00329
ERR3452529	Clostridium	1485	26244	0.00273
ERR3452529	Lactonifactor	420345	732	0.00008
ERR3452529	Intestinibacillus	1928820	2270	0.00024
ERR3452529	Agathobaculum	2048137	1457	0.00015
ERR3452529	Butyricicoccus	580596	142	0.00001
ERR3452529	Intestinimonas	1392389	2283	0.00024
ERR3452529	Flintibacter	1918454	413	0.00004
ERR3452529	Acutalibacter	1918385	275	0.00003
ERR3452529	Caproiciproducens	1738645	34	0.00000
ERR3452529	Aristaeella	3046369	21	0.00000
ERR3452529	Blautia	572511	589042	0.06133
ERR3452529	Roseburia	841	378142	0.03937
ERR3452529	Anaerobutyricum	2569097	218900	0.02279
ERR3452529	Mediterraneibacter	2316020	119488	0.01244
ERR3452529	Sellimonas	1769710	100342	0.01045
ERR3452529	Anaerostipes	207244	105199	0.01095
ERR3452529	Dorea	189330	101675	0.01059
ERR3452529	Coprococcus	33042	67777	0.00706
ERR3452529	Simiaoa	2944193	36147	0.00376
ERR3452529	Enterocloster	2719313	23759	0.00247
ERR3452529	Lachnoclostridium	1506553	17380	0.00181
ERR3452529	Wansuia	2944198	6522	0.00068
ERR3452529	Agathobacter	1766253	5055	0.00053
ERR3452529	Otoolea	2941495	3202	0.00033
ERR3452529	Eisenbergiella	1432051	3352	0.00035
ERR3452529	Faecalimonas	2005355	4171	0.00043
ERR3452529	Hungatella	1649459	3184	0.00033
ERR3452529	Qiania	2944195	1312	0.00014
ERR3452529	Claveliimonas	3076670	1247	0.00013
ERR3452529	Eshraghiella	3342669	1159	0.00012
ERR3452529	Wujia	2944152	314	0.00003
ERR3452529	Kineothrix	2163168	157	0.00002
ERR3452529	Lachnospira	28050	166	0.00002
ERR3452529	Marvinbryantia	248744	127	0.00001
ERR3452529	Novisyntrophococcus	2888809	117	0.00001
ERR3452529	Lacrimispora	2719231	109	0.00001
ERR3452529	Butyrivibrio	830	102	0.00001
ERR3452529	Stomatobaculum	1213720	20	0.00000
ERR3452529	Chordicoccus	3031933	19	0.00000
ERR3452529	Emergencia	1926556	55380	0.00577
ERR3452529	Mogibacterium	86331	621	0.00006
ERR3452529	Ihubacter	1926667	61	0.00001
ERR3452529	Romboutsia	1501226	8728	0.00091
ERR3452529	Intestinibacter	1505657	8015	0.00083
ERR3452529	Clostridioides	1870884	8461	0.00088
ERR3452529	Terrisporobacter	1505652	61	0.00001
ERR3452529	Paraclostridium	1849822	49	0.00001
ERR3452529	Christensenella	990721	15603	0.00162
ERR3452529	Monoglobus	2039302	25	0.00000
ERR3452529	Neomoorella	44260	14	0.00000
ERR3452529	Catenibacterium	135858	122689	0.01277
ERR3452529	Faecalibacillus	2678885	1406	0.00015
ERR3452529	Thomasclavelia	3025755	220	0.00002
ERR3452529	Turicibacter	191303	5401	0.00056
ERR3452529	Holdemania	61170	3110	0.00032
ERR3452529	Amedibacillus	2749846	625	0.00007
ERR3452529	Amedibacterium	2749267	434	0.00005
ERR3452529	Solobacterium	123375	164	0.00002
ERR3452529	Longicatena	1918536	66	0.00001
ERR3452529	Massilimicrobiota	1924110	422	0.00004
ERR3452529	Allobaculum	174708	14	0.00000
ERR3452529	Streptococcus	1301	20542	0.00214
ERR3452529	Lactococcus	1357	2083	0.00022
ERR3452529	Pseudolactococcus	3436058	46	0.00000
ERR3452529	Latilactobacillus	2767885	9446	0.00098
ERR3452529	Leuconostoc	1243	502	0.00005
ERR3452529	Ligilactobacillus	2767887	507	0.00005
ERR3452529	Lactiplantibacillus	2767842	27	0.00000
ERR3452529	Lactobacillus	1578	17	0.00000
ERR3452529	Enterococcus	1350	16045	0.00167
ERR3452529	Staphylococcus	1279	860	0.00009
ERR3452529	Mammaliicoccus	2803850	18	0.00000
ERR3452529	Paenibacillus	44249	106	0.00001
ERR3452529	Bacillus	1386	136	0.00001
ERR3452529	Lysinibacillus	400634	14	0.00000
ERR3452529	Gemella	1378	96	0.00001
ERR3452529	Megasphaera	906	7077	0.00074
ERR3452529	Dialister	39948	1030	0.00011
ERR3452529	Colibacter	1980675	256	0.00003
ERR3452529	Veillonella	29465	70	0.00001
ERR3452529	Pectinatus	864	154	0.00002
ERR3452529	Selenomonas	970	39	0.00000
ERR3452529	Sporomusa	2375	31	0.00000
ERR3452529	Phascolarctobacterium	33024	199	0.00002
ERR3452529	Parvimonas	543311	234	0.00002
ERR3452529	Bifidobacterium	1678	2131913	0.22197
ERR3452529	Parascardovia	196082	13	0.00000
ERR3452529	Scardovia	196081	11	0.00000
ERR3452529	Actinomyces	1654	2263	0.00024
ERR3452529	Schaalia	2529408	1596	0.00017
ERR3452529	Pauljensenia	2740557	92	0.00001
ERR3452529	Trueperella	1069494	29	0.00000
ERR3452529	Corynebacterium	1716	618	0.00006
ERR3452529	Mycolicibacterium	1866885	17	0.00000
ERR3452529	Nocardia	1817	11	0.00000
ERR3452529	Rothia	32207	271	0.00003
ERR3452529	Arthrobacter	1663	14	0.00000
ERR3452529	Microbacterium	33882	36	0.00000
ERR3452529	Leucobacter	55968	24	0.00000
ERR3452529	Arachnia	2801844	315	0.00003
ERR3452529	Propionibacterium	1743	31	0.00000
ERR3452529	Cutibacterium	1912216	14	0.00000
ERR3452529	Nocardioides	1839	14	0.00000
ERR3452529	Streptomyces	1883	198	0.00002
ERR3452529	Kitasatospora	2063	16	0.00000
ERR3452529	Amycolatopsis	1813	13	0.00000
ERR3452529	Micromonospora	1873	16	0.00000
ERR3452529	Collinsella	102106	253191	0.02636
ERR3452529	Enorma	1472762	414	0.00004
ERR3452529	Olsenella	133925	54669	0.00569
ERR3452529	Thermophilibacter	2847307	766	0.00008
ERR3452529	Parolsenella	2082587	321	0.00003
ERR3452529	Parafannyhessea	2847312	18	0.00000
ERR3452529	Atopobium	1380	12	0.00000
ERR3452529	Adlercreutzia	447020	79442	0.00827
ERR3452529	Gordonibacter	644652	31976	0.00333
ERR3452529	Eggerthella	84111	12989	0.00135
ERR3452529	Berryella	2815775	97	0.00001
ERR3452529	Raoultibacter	1926677	44	0.00000
ERR3452529	Cryptobacterium	84162	21	0.00000
ERR3452529	Arabiibacter	2005386	19	0.00000
ERR3452529	Slackia	84108	12	0.00000
ERR3452529	Bacteroides	816	1213310	0.12633
ERR3452529	Phocaeicola	909656	113570	0.01182
ERR3452529	Alistipes	239759	395312	0.04116
ERR3452529	Parabacteroides	375288	68075	0.00709
ERR3452529	Butyricimonas	574697	11395	0.00119
ERR3452529	Odoribacter	283168	10997	0.00114
ERR3452529	Barnesiella	397864	21622	0.00225
ERR3452529	Coprobacter	1348911	312	0.00003
ERR3452529	Muribaculum	1918540	19521	0.00203
ERR3452529	Duncaniella	2518495	552	0.00006
ERR3452529	Paramuribaculum	2518497	10	0.00000
ERR3452529	Paraprevotella	577309	954	0.00010
ERR3452529	Segatella	2974251	750	0.00008
ERR3452529	Prevotella	838	139	0.00001
ERR3452529	Porphyromonas	836	61	0.00001
ERR3452529	Chryseobacterium	59732	36	0.00000
ERR3452529	Fibrobacter	832	11	0.00000
ERR3452529	Akkermansia	239934	40742	0.00424
ERR3452529	Escherichia	561	13707	0.00143
ERR3452529	Klebsiella	570	647	0.00007
ERR3452529	Citrobacter	544	40	0.00000
ERR3452529	Enterobacter	547	26	0.00000
ERR3452529	Pseudomonas	286	172	0.00002
ERR3452529	Ectopseudomonas	3236654	466	0.00005
ERR3452529	Stutzerimonas	2901164	16	0.00000
ERR3452529	Xanthomonas	338	17	0.00000
ERR3452529	Haemophilus	724	27	0.00000
ERR3452529	Acinetobacter	469	12	0.00000
ERR3452529	Oxalobacter	846	3356	0.00035
ERR3452529	Ralstonia	48736	271	0.00003
ERR3452529	Burkholderia	32008	41	0.00000
ERR3452529	Sutterella	40544	24	0.00000
ERR3452529	Turicimonas	1918598	10	0.00000
ERR3452529	Komagataeibacter	1434011	374	0.00004
ERR3452529	Bosea	85413	71	0.00001
ERR3452529	Rhizobium	379	19	0.00000
ERR3452529	Bradyrhizobium	374	22	0.00000
ERR3452529	Sphingomonas	13687	20	0.00000
ERR3452529	Bilophila	35832	5151	0.00054
ERR3452529	Desulfovibrio	872	27	0.00000
ERR3452529	Treponema	157	159	0.00002
ERR3452529	Sorangium	39643	19	0.00000
ERR3452529	Campylobacter	194	23	0.00000
ERR3452529	Candidatus Nanosynbacter	2093823	580	0.00006
ERR3452529	Candidatus Southlakia	3350975	31	0.00000
ERR3452529	Candidatus Minimicrobia	2905967	168	0.00002
ERR3452529	Fusobacterium	848	139	0.00001
ERR3452529	Pyramidobacter	638847	48	0.00000
ERR3452529	Cloacibacillus	508459	11	0.00000
ERR3452529	Methanobrevibacter	2172	1467473	0.15279
ERR3452529	Homo	9605	42	0.00000
ERR3452529	Buchavirus	2942994	18508	0.00193
ERR3452529	Blohavirus	2942993	264	0.00003
ERR3452529	Afonbuvirus	2942989	4197	0.00044
ERR3452529	Cohcovirus	2942991	745	0.00008
ERR3452529	Canhaevirus	2942990	42	0.00000
ERR3452574	Agathobacter	1766253	999301	0.11576
ERR3452574	Blautia	572511	922625	0.10687
ERR3452574	Anaerobutyricum	2569097	401684	0.04653
ERR3452574	Mediterraneibacter	2316020	333875	0.03868
ERR3452574	Dorea	189330	398592	0.04617
ERR3452574	Coprococcus	33042	365113	0.04229
ERR3452574	Anaerostipes	207244	133931	0.01551
ERR3452574	Roseburia	841	126837	0.01469
ERR3452574	Simiaoa	2944193	45935	0.00532
ERR3452574	Enterocloster	2719313	14335	0.00166
ERR3452574	Wansuia	2944198	2385	0.00028
ERR3452574	Lachnospira	28050	2403	0.00028
ERR3452574	Lachnoclostridium	1506553	2411	0.00028
ERR3452574	Eisenbergiella	1432051	2243	0.00026
ERR3452574	Hungatella	1649459	1669	0.00019
ERR3452574	Sellimonas	1769710	1457	0.00017
ERR3452574	Eshraghiella	3342669	1144	0.00013
ERR3452574	Wujia	2944152	891	0.00010
ERR3452574	Otoolea	2941495	439	0.00005
ERR3452574	Claveliimonas	3076670	468	0.00005
ERR3452574	Faecalimonas	2005355	599	0.00007
ERR3452574	Marvinbryantia	248744	367	0.00004
ERR3452574	Qiania	2944195	176	0.00002
ERR3452574	Butyrivibrio	830	97	0.00001
ERR3452574	Lacrimispora	2719231	81	0.00001
ERR3452574	Chordicoccus	3031933	51	0.00001
ERR3452574	Kineothrix	2163168	30	0.00000
ERR3452574	Pseudobutyrivibrio	46205	24	0.00000
ERR3452574	Novisyntrophococcus	2888809	24	0.00000
ERR3452574	Hominifimenecus	3073585	14	0.00000
ERR3452574	Anaerocolumna	1843210	12	0.00000
ERR3452574	Lachnoanaerobaculum	1164882	12	0.00000
ERR3452574	Faecalibacterium	216851	1482169	0.17169
ERR3452574	Ruminococcus	1263	240324	0.02784
ERR3452574	Lawsonibacter	2172004	18973	0.00220
ERR3452574	Vescimonas	2892396	16059	0.00186
ERR3452574	Flavonifractor	946234	10571	0.00122
ERR3452574	Ruthenibacterium	1905344	9945	0.00115
ERR3452574	Subdoligranulum	292632	7436	0.00086
ERR3452574	Anaerotruncus	244127	8497	0.00098
ERR3452574	Oscillibacter	459786	26617	0.00308
ERR3452574	Pusillibacter	2892397	2694	0.00031
ERR3452574	Owariibacterium	3393728	2850	0.00033
ERR3452574	Dysosmobacter	2591381	30637	0.00355
ERR3452574	Solibaculum	2842531	2101	0.00024
ERR3452574	Pseudoflavonifractor	1017280	382	0.00004
ERR3452574	Caproicibacterium	2834348	164	0.00002
ERR3452574	Mageeibacillus	1637257	188	0.00002
ERR3452574	Eubacterium	1730	39636	0.00459
ERR3452574	Anaerofustis	264995	240	0.00003
ERR3452574	Clostridium	1485	16920	0.00196
ERR3452574	Lactonifactor	420345	197	0.00002
ERR3452574	Butyricicoccus	580596	507	0.00006
ERR3452574	Agathobaculum	2048137	1111	0.00013
ERR3452574	Intestinibacillus	1928820	1689	0.00020
ERR3452574	Intestinimonas	1392389	2398	0.00028
ERR3452574	Flintibacter	1918454	73	0.00001
ERR3452574	Fenollaria	1686313	31	0.00000
ERR3452574	Acutalibacter	1918385	153	0.00002
ERR3452574	Caproiciproducens	1738645	24	0.00000
ERR3452574	Aristaeella	3046369	56	0.00001
ERR3452574	Clostridioides	1870884	4381	0.00051
ERR3452574	Romboutsia	1501226	957	0.00011
ERR3452574	Intestinibacter	1505657	300	0.00003
ERR3452574	Terrisporobacter	1505652	10	0.00000
ERR3452574	Mogibacterium	86331	374	0.00004
ERR3452574	Emergencia	1926556	62	0.00001
ERR3452574	Ihubacter	1926667	32	0.00000
ERR3452574	Christensenella	990721	2341	0.00027
ERR3452574	Neomoorella	44260	12	0.00000
ERR3452574	Faecalibacillus	2678885	32439	0.00376
ERR3452574	Catenibacterium	135858	1131	0.00013
ERR3452574	Thomasclavelia	3025755	668	0.00008
ERR3452574	Holdemania	61170	5813	0.00067
ERR3452574	Amedibacillus	2749846	2800	0.00032
ERR3452574	Longicatena	1918536	2053	0.00024
ERR3452574	Solobacterium	123375	378	0.00004
ERR3452574	Amedibacterium	2749267	222	0.00003
ERR3452574	Massilimicrobiota	1924110	554	0.00006
ERR3452574	Intestinibaculum	2679910	13	0.00000
ERR3452574	Allocoprobacillus	3059504	11	0.00000
ERR3452574	Turicibacter	191303	4631	0.00054
ERR3452574	Streptococcus	1301	15633	0.00181
ERR3452574	Lactococcus	1357	453	0.00005
ERR3452574	Enterococcus	1350	26935	0.00312
ERR3452574	Ligilactobacillus	2767887	468	0.00005
ERR3452574	Leuconostoc	1243	49	0.00001
ERR3452574	Limosilactobacillus	2742598	13	0.00000
ERR3452574	Granulicatella	117563	177	0.00002
ERR3452574	Abiotrophia	46123	80	0.00001
ERR3452574	Gemella	1378	733	0.00008
ERR3452574	Bacillus	1386	75	0.00001
ERR3452574	Paenibacillus	44249	82	0.00001
ERR3452574	Staphylococcus	1279	30	0.00000
ERR3452574	Phascolarctobacterium	33024	7728	0.00090
ERR3452574	Acidaminococcus	904	18	0.00000
ERR3452574	Veillonella	29465	322	0.00004
ERR3452574	Dialister	39948	77	0.00001
ERR3452574	Megasphaera	906	65	0.00001
ERR3452574	Selenomonas	970	13	0.00000
ERR3452574	Parvimonas	543311	249	0.00003
ERR3452574	Murdochiella	1161127	25	0.00000
ERR3452574	Finegoldia	150022	21	0.00000
ERR3452574	Ezakiella	1582879	45	0.00001
ERR3452574	Adlercreutzia	447020	80797	0.00936
ERR3452574	Eggerthella	84111	10212	0.00118
ERR3452574	Gordonibacter	644652	235	0.00003
ERR3452574	Slackia	84108	21	0.00000
ERR3452574	Collinsella	102106	30428	0.00352
ERR3452574	Enorma	1472762	17	0.00000
ERR3452574	Olsenella	133925	50	0.00001
ERR3452574	Lancefieldella	2767353	42	0.00000
ERR3452574	Fannyhessea	2767327	31	0.00000
ERR3452574	Parolsenella	2082587	32	0.00000
ERR3452574	Bifidobacterium	1678	9512	0.00110
ERR3452574	Scardovia	196081	29	0.00000
ERR3452574	Schaalia	2529408	3624	0.00042
ERR3452574	Actinomyces	1654	2084	0.00024
ERR3452574	Pauljensenia	2740557	149	0.00002
ERR3452574	Trueperella	1069494	45	0.00001
ERR3452574	Rothia	32207	1408	0.00016
ERR3452574	Microbacterium	33882	19	0.00000
ERR3452574	Corynebacterium	1716	696	0.00008
ERR3452574	Mycolicibacterium	1866885	24	0.00000
ERR3452574	Mycobacterium	1763	19	0.00000
ERR3452574	Arachnia	2801844	163	0.00002
ERR3452574	Propionibacterium	1743	33	0.00000
ERR3452574	Cutibacterium	1912216	12	0.00000
ERR3452574	Streptomyces	1883	141	0.00002
ERR3452574	Kitasatospora	2063	25	0.00000
ERR3452574	Amycolatopsis	1813	16	0.00000
ERR3452574	Micromonospora	1873	21	0.00000
ERR3452574	Bacteroides	816	1296926	0.15023
ERR3452574	Phocaeicola	909656	226687	0.02626
ERR3452574	Alistipes	239759	665265	0.07706
ERR3452574	Parabacteroides	375288	80863	0.00937
ERR3452574	Tannerella	195950	40	0.00000
ERR3452574	Barnesiella	397864	54023	0.00626
ERR3452574	Coprobacter	1348911	3734	0.00043
ERR3452574	Butyricimonas	574697	19077	0.00221
ERR3452574	Odoribacter	283168	11274	0.00131
ERR3452574	Muribaculum	1918540	1760	0.00020
ERR3452574	Duncaniella	2518495	3516	0.00041
ERR3452574	Sodaliphilus	2815786	169	0.00002
ERR3452574	Paraprevotella	577309	4777	0.00055
ERR3452574	Segatella	2974251	593	0.00007
ERR3452574	Prevotella	838	241	0.00003
ERR3452574	Petrimonas	307628	88	0.00001
ERR3452574	Porphyromonas	836	61	0.00001
ERR3452574	Flavobacterium	237	14	0.00000
ERR3452574	Chryseobacterium	59732	13	0.00000
ERR3452574	Pontibacter	323449	18	0.00000
ERR3452574	Chitinophaga	79328	11	0.00000
ERR3452574	Akkermansia	239934	237625	0.02753
ERR3452574	Klebsiella	570	4896	0.00057
ERR3452574	Raoultella	160674	253	0.00003
ERR3452574	Escherichia	561	9915	0.00115
ERR3452574	Citrobacter	544	338	0.00004
ERR3452574	Enterobacter	547	223	0.00003
ERR3452574	Pseudomonas	286	179	0.00002
ERR3452574	Ectopseudomonas	3236654	295	0.00003
ERR3452574	Haemophilus	724	464	0.00005
ERR3452574	Vibrio	662	18	0.00000
ERR3452574	Acinetobacter	469	18	0.00000
ERR3452574	Oxalobacter	846	2322	0.00027
ERR3452574	Sutterella	40544	2143	0.00025
ERR3452574	Ralstonia	48736	247	0.00003
ERR3452574	Burkholderia	32008	15	0.00000
ERR3452574	Paraburkholderia	1822464	14	0.00000
ERR3452574	Variovorax	34072	19	0.00000
ERR3452574	Neisseria	482	14	0.00000
ERR3452574	Komagataeibacter	1434011	830	0.00010
ERR3452574	Bradyrhizobium	374	36	0.00000
ERR3452574	Mesorhizobium	68287	23	0.00000
ERR3452574	Sphingomonas	13687	17	0.00000
ERR3452574	Bilophila	35832	14161	0.00164
ERR3452574	Desulfovibrio	872	150	0.00002
ERR3452574	Maridesulfovibrio	2794998	12	0.00000
ERR3452574	Treponema	157	181	0.00002
ERR3452574	Campylobacter	194	21	0.00000
ERR3452574	Candidatus Nanosynbacter	2093823	1279	0.00015
ERR3452574	Candidatus Southlakia	3350975	28	0.00000
ERR3452574	Candidatus Minimicrobia	2905967	308	0.00004
ERR3452574	Fusobacterium	848	49	0.00001
ERR3452574	Deinococcus	1298	12	0.00000
ERR3452574	Methanobrevibacter	2172	33825	0.00392
ERR3452574	Methanomethylophilus	1291539	20	0.00000
ERR3452574	Homo	9605	53	0.00001
ERR3452574	Blohavirus	2942993	13546	0.00157
ERR3452574	Birpovirus	2946830	1329	0.00015
ERR3452574	Kingevirus	2948785	1630	0.00019
ERR3452574	Kahucivirus	2948778	27	0.00000
ERR3452574	Endlipuvirus	2948697	210	0.00002
ERR3452574	Delmidovirus	2948688	26	0.00000
ERR3452574	Kolpuevirus	2948787	19	0.00000
ERR3452574	Mahlunavirus	2948812	13	0.00000
ERR3452574	Eponavirus	2733103	1319	0.00015
ERR3452574	Brigitvirus	2733097	362	0.00004
ERR3452574	Oengusvirus	2733199	186	0.00002
ERR3452574	Satomivirus	3152959	155	0.00002
ERR3452574	Taranisvirus	2733134	481	0.00006
ERR3452699	Faecalibacterium	216851	3484617	0.40080
ERR3452699	Flavonifractor	946234	64182	0.00738
ERR3452699	Ruthenibacterium	1905344	23465	0.00270
ERR3452699	Ruminococcus	1263	106064	0.01220
ERR3452699	Oscillibacter	459786	71041	0.00817
ERR3452699	Anaerotruncus	244127	5590	0.00064
ERR3452699	Pusillibacter	2892397	3694	0.00042
ERR3452699	Pseudoflavonifractor	1017280	1411	0.00016
ERR3452699	Dysosmobacter	2591381	16168	0.00186
ERR3452699	Subdoligranulum	292632	970	0.00011
ERR3452699	Vescimonas	2892396	606	0.00007
ERR3452699	Owariibacterium	3393728	472	0.00005
ERR3452699	Caproicibacterium	2834348	80	0.00001
ERR3452699	Lawsonibacter	2172004	91	0.00001
ERR3452699	Fastidiosipila	236752	24	0.00000
ERR3452699	Solibaculum	2842531	20	0.00000
ERR3452699	Flintibacter	1918454	11836	0.00136
ERR3452699	Intestinimonas	1392389	2528	0.00029
ERR3452699	Clostridium	1485	14372	0.00165
ERR3452699	Sarcina	1266	216	0.00002
ERR3452699	Lactonifactor	420345	15	0.00000
ERR3452699	Butyricicoccus	580596	640	0.00007
ERR3452699	Agathobaculum	2048137	2562	0.00029
ERR3452699	Intestinibacillus	1928820	2484	0.00029
ERR3452699	Eubacterium	1730	1595	0.00018
ERR3452699	Acutalibacter	1918385	41	0.00000
ERR3452699	Blautia	572511	1283567	0.14764
ERR3452699	Dorea	189330	583795	0.06715
ERR3452699	Mediterraneibacter	2316020	261193	0.03004
ERR3452699	Anaerobutyricum	2569097	241841	0.02782
ERR3452699	Anaerostipes	207244	157080	0.01807
ERR3452699	Agathobacter	1766253	184381	0.02121
ERR3452699	Roseburia	841	68701	0.00790
ERR3452699	Simiaoa	2944193	55625	0.00640
ERR3452699	Lachnospira	28050	36808	0.00423
